,Unnamed: 0,Unnamed: 0.1,Oración 1,Oración 2,Similitud
783,127.0,127.0,"su nombre proviene de los persas, los cuales empleaban este alimento para dar de comer a sus reyes y significa ""carne a la parrilla"".","los persas empleaban este alimento para dar de comer a sus reyes y su nombre significa ""carne a la parrilla"".",0.9831691384315492
784,128.0,128.0,"en irán, hay muchas variaciones del mismo platillo, y una de las últimas tendencias es cocinarlo también con pescado o pavo.",hay muchas variaciones del mismo platillo en irán y una de las más recientes tendencias es cocinarlo también con pavo o pescado.,0.9854419231414796
785,129.0,129.0,la carne se corta a lo largo con un cuchillo de gran longitud y se sirve acompañado con pan de pita o envuelto en una tortilla.,la carne se corta a lo largo con un instrumento filoso de gran tamaño y se acompaña con pan de pita y cubierto en una tortilla.,0.9868239760398864
786,130.0,130.0,"la fuente de calor actúa como si fuera una parrilla o barbacoa, la carne se va asando paulatinamente para que el calor penetre igual por todos lados.","la fuente de calor actúa como si se tratara de una parrilla o barbacoa, la carne se va asando lentamente para que el calor penetre uniformemente por todos lados.",0.987518846988678
787,131.0,131.0,"en irán, hay muchas variaciones del mismo platillo, y una de las últimas tendencias es cocinarlo también con pescado o pavo.","una de las últimas tendencias en irán es cocinarlo con pescado o pavo, aunque hay muchas variaciones del mismo plato.",0.9884539842605592
788,132.0,132.0,todo se coloca en una vara de metal en una hornilla especial para este tipo de comida.,"todo se pone en una hornilla diseñada para este tipo de comida, en una vara de metal.",0.9902844429016112
789,133.0,133.0,el sistema no difiere mucho de esa imagen que todos tenemos de los banquetes medievales en los que se asaba un cerdo en un gran palo sobre una hoguera.,el sistema no remplaza la imagen que todos tenemos de los banquetes medievales en los que se asaba un lechón en un gran tronco sobre una fogata.,0.990605652332306
790,134.0,134.0,"se denomina döner y significa ""que da vueltas"", lo que hace referencia a la forma de cocinar una mezcla de carne sazonada con forma de cono.","una revoltura de carne sazonada con silueta cónica se denomina döner y significa ""que da vueltas"", lo que hace relación a la forma de cocinar.",0.9915581941604614
791,135.0,135.0,todo se coloca en una vara de metal en una hornilla especial para este tipo de comida.,todo se pone en una vara de metal en una hornilla especial para este tipo de platillo.,0.991820991039276
792,136.0,136.0,"el shish significa ""seis"" en persa y es bastante reconocido en estados unidos; suele servirse con arroz y otras guarniciones.","el shish significa ""seis"" en persa. suele servirse con arroz y otras guarniciones y es bastante reconocido en estados unidos.",0.9925087690353394
793,137.0,137.0,"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","el alimento original usualmente va condimentado con una mezcla de muchas especias que tienen en su composición básica canela, cilantro, orégano, comino, entre otras.",0.9955443739891052
794,138.0,138.0,"en el medio oriente, hay una amplia variedad de comidas en pinchos y que han sido adoptadas por otras partes de europa.","en el medio oriente, hay una amplia variedad de platillos en pinchos y que han sido acogidos por otras partes de europa.",0.996107280254364
795,139.0,139.0,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.","consiste en un palo pequeño de madera o metal con bloquecitos de varios tipos de pescado (típicamente pez espada) o carne con o sin vegetales, que es asado en una parrilla.",0.99717116355896
796,0.0,0.0,"una característica es la instalación de altares domésticos en honor de los muertos de la familia donde se ofrecen alimentos, flores y objetos de uso cotidiano del difunto.","se levantan altares en homenaje a los difuntos, donde objetos relacionados al muerto se colocan sobre el altar.",0.6552436947822571
797,1.0,1.0,"el dulce no es lo único comestible en una ofrenda, ya que también se pone comida, la cual debe ser del agrado del fallecido.",la comida del agrado del difunto también acompaña a estos dulces para ofrecerle alimento.,0.6594961285591125
798,2.0,2.0,"el dulce no es lo único comestible en una ofrenda, ya que también se pone comida, la cual debe ser del agrado del fallecido.","además de los dulces, otros factores comestibles en el altar son los alimentos que le gustaban al difunto.",0.6614623069763184
799,3.0,3.0,los altares de dos niveles son una representación de la división del cielo y la tierra.,aquellos de dos pisos simbolizan el firmamento y el suelo.,0.6757130026817322
800,4.0,4.0,"el dulce no es lo único comestible en una ofrenda, ya que también se pone comida, la cual debe ser del agrado del fallecido.","las ofrendas no tienen solo dulces, si no también comida que le gustaba al fallecido.",0.6958483457565308
801,5.0,5.0,méxico es un país rico en tradiciones y costumbres presentes en cada día del año.,todos los días se puede percibir que la república mexicana es un lugar donde abundan las costumbres y tradiciones.,0.7168677449226379
802,6.0,6.0,"el dulce no es lo único comestible en una ofrenda, ya que también se pone comida, la cual debe ser del agrado del fallecido.",las golosinas se acompañan de comida que sea de gusto del difunto.,0.738064169883728
803,7.0,7.0,en los ritos funerarios de estas civilizaciones era común dejar la sepultura de objetos de uso cotidiano como herramientas de oficio para ayudar al difunto en su travesía al otro mundo.,"sepultar objetos que pertenecían al difunto lo asisten en su viaje al inframundo, lo que ocurría con frecuencia en las tradiciones prehispánicas.",0.7446830868721008
804,8.0,8.0,las flores fungen como ornato en todo altar y sepulcro y son un símbolo de bienvenida.,"las flores adornan todo el altar y el sepulcro, lo que representa una bienvenida.",0.755632758140564
805,9.0,9.0,méxico es un país rico en tradiciones y costumbres presentes en cada día del año.,la república mexicana es una nación donde todo el año y todos los días se manifiestan abundantes tradiciones y costumbres.,0.7577601075172424
806,10.0,10.0,en los ritos funerarios de estas civilizaciones era común dejar la sepultura de objetos de uso cotidiano como herramientas de oficio para ayudar al difunto en su travesía al otro mundo.,durante los procedimientos solemnes se acostumbraba poner herramientas que servirían al finado a cruzar hacía el mundo ultraterreno.,0.75897616147995
807,11.0,11.0,"la tortilla, los platos de mole y pozole son frecuentes en la cocina criolla y, por tanto, en los altares.","en las ofrendas es frecuente la cocina criolla como las tortillas, el mole y el pozole.",0.7592071890830994
808,12.0,12.0,"con esta tradición, se busca rendir tributo a los antepasados familiares, a los difuntos cercanos o a personajes importantes.",esta tradición funge como ofrenda para los antepasados o gente cercana que ya falleció.,0.76139897108078
809,13.0,13.0,los indígenas compartían la creencia de la existencia de una entidad anímica en el cuerpo que le daba identidad y que lo abandona al morir para ir a una existencia ultraterrenal.,"los nativos afirman que el alma habita en nuestro organismo y nos brinda personalidad, pero sale al morir para ir al “más allá”.",0.7635856866836548
810,14.0,14.0,las flores fungen como ornato en todo altar y sepulcro y son un símbolo de bienvenida.,"el papel de las flores, a parte de dar la bienvenida, es adornar toda la ofrenda y brindar sepulcro.",0.7758025527000427
811,15.0,15.0,"con esta tradición, se busca rendir tributo a los antepasados familiares, a los difuntos cercanos o a personajes importantes.","el objetivo de esta tradición es rendir tributo a los miembros de la familia que fallecieron, personas cercanas o de importancia.",0.7845479249954224
812,16.0,16.0,"el dulce no es lo único comestible en una ofrenda, ya que también se pone comida, la cual debe ser del agrado del fallecido.","no sólo los dulces de un altar se comen, pues también se colocan alimentos que le gustaban al muerto.",0.7862560749053955
813,17.0,17.0,las flores fungen como ornato en todo altar y sepulcro y son un símbolo de bienvenida.,para dar bienvenida y decorar se colocan flores sobre altares y sepulcros.,0.7917284369468689
814,18.0,18.0,"la tortilla, los platos de mole y pozole son frecuentes en la cocina criolla y, por tanto, en los altares.","en la gastronomía criolla era común la tortilla, el mole y el pozole, así que se usa también en la ofrenda.",0.7979880571365356
815,19.0,19.0,"usualmente, los altares están compuestos por varios niveles que representan la cosmovisión, el mundo material y el inmaterial.","con frecuencia los ofrecimientos tienen diferentes pisos que simbolizan las formas de pensar, lo visible y lo invisible.",0.8028912544250488
816,20.0,20.0,todos ellos se componen de aromas que simbolizan la purificación del alma. el aroma es capaz de guiar o atraer a los difuntos.,todas las ofrendas tienen aromas que simbolizan la purificación del alma ya que este puede guiar a las almas.,0.8040980696678162
817,21.0,21.0,una de las tradiciones más reconocidas es el día de muertos el cual ya un referente internacional.,una de las tradiciones más populares es la del día de muertos tanto que es conocida internacionalmente,0.8084424138069153
818,22.0,22.0,"una característica es la instalación de altares domésticos en honor de los muertos de la familia donde se ofrecen alimentos, flores y objetos de uso cotidiano del difunto.","un elemento característico es poner una ofrenda casera para rendir tributo a los familiares difuntos y en la cual se ofrendan comida, plantas y cosas usadas a diario por el occiso.",0.8103016018867493
