,Unnamed: 0,Oración 1,Oración 2,Similitud
126,126,la denominación de origen es una clasificación que se emplea para proteger legalmente a los productores de ciertos alimentos que se producen en una zona determinada.,"se protege legalmente a los productores que producen ciertos alimentos en una zona determinada, mediante la denominación de origen.",0.976866602897644
127,127,"asimismo, no tiene fines de lucro, es de carácter privado y tiene personalidad jurídica propia. su alcance es nacional e internacional.","es una organización sin fines de lucro, asimismo es privada y de carácter jurídico propio. su nivel es nacional e internacional.",0.9769511222839355
128,128,"asimismo, no tiene fines de lucro, es de carácter privado y tiene personalidad jurídica propia. su alcance es nacional e internacional.","no tiene fines de lucro, tiene personalidad jurídica propia y es de carácter privado. su alcance es mundial.",0.9777138233184814
129,129,"los productores que se acogen a la denominación de origen, se comprometen a mantener la calidad de su producto en un estándar lo más alto posible y a mantener usos tradicionales.","los productores de se albergan al nombre de origen, se obligan a mantener la calidad de su producto en un modelo lo mejor posible y a sus usos originales.",0.9785251021385192
130,130,el tequila es reconocida como la bebida más representativa de méxico.,la bebida más icónica y conocida de méxico es el tequila.,0.9785493612289428
131,131,"a pesar de que en sus inicios se consideró como una bebida que se tomaba sola, se ha creado toda una cultura alrededor de la preparación de cocteles reconocidos en méxico y otros no tanto.","en sus inicios se consideró como una bebida que se tomaba sola, pero se ha creado toda una cultura alrededor de la preparación de cocteles en méxico.",0.9788121581077576
132,132,"al ser una bebida distinta al mezcal, se cree que no tendría relación en aspectos de elaboración con el tequila, pero es considerado como un tipo específico de mezcal.","se cree que el tequila no tiene relación con el mezcal en el aspecto de la elaboración al ser una bebida distinta al mezcal, aún así es considerado un tipo particular de mezcal.",0.9801472425460817
133,133,el nombre tequila es un término de origen controlado y que designa el destilado de agave elaborado en regiones determinadas de méxico.,"tequila, es un termino de origen controlado y que nombra el destilado de agave producido en regiones específicas de méxico.",0.9812997579574584
134,134,"los productores que se acogen a la denominación de origen, se comprometen a mantener la calidad de su producto en un estándar lo más alto posible y a mantener usos tradicionales.",algunos productores que se apegan a la denominación de origen se obligan a procurar la calidad de su producto en el nivel más alto posible y así mantener los tragos tradicionales.,0.983921766281128
135,135,"a pesar de que en sus inicios se consideró como una bebida que se tomaba sola, se ha creado toda una cultura alrededor de la preparación de cocteles reconocidos en méxico y otros no tanto.","pese a ser desde sus inicios una bebida que se toma sola, se ha construido en méxico toda una cultura alrededor de la preparación de varios cócteles conocidos y otros no tanto.",0.9850135445594788
136,136,"al ser una bebida distinta al mezcal, se cree que no tendría relación en aspectos de elaboración con el tequila, pero es considerado como un tipo específico de mezcal.","al ser una bebida diferente del mezcal, se piensa que no tendría relación en aspectos de preparación, pero es considerado como un tipo específico de mezcal.",0.9857839345932008
137,137,"la reserva no es propiamente una clasificación normada, aunque el distintivo se destina para designar la calidad suprema de cada casa productora.",la calidad de cada casa productora se designa por el distintivo de la reserva que no es una clasificación normada.,0.9862275123596193
138,138,"a pesar de que en sus inicios se consideró como una bebida que se tomaba sola, se ha creado toda una cultura alrededor de la preparación de cocteles reconocidos en méxico y otros no tanto.","a pesar de cómo comenzó se examinó como una bebida que se tomaba sola, se ha inventado toda una cultura en torno de su elaboración de cocteles conocidos en méxico y otros no mucho.",0.988059937953949
139,139,el consejo regulador del tequila es la organización dedicada a verificar el cumplimento de la norma oficial del tequila y de promover su calidad y prestigio por excelencia.,el consejo regulador del tequila es la organización dedicada a comprobar el desempeño de la norma oficial del tequila y de promover su calidad y prestigio.,0.9961696863174438
0,0,actualmente se consume a diario en todos los hogares iraníes.,al día de hoy es un platillo típico dentro de todas las familias iraníes.,0.5176385045051575
1,1,actualmente se consume a diario en todos los hogares iraníes.,"hoy día, el consumo de este platillo iraní es habitual en las tierras de la antigua persia.",0.576361358165741
2,2,existen dos tipos de kebab y sus diferencias se originan de acuerdo al país en el que se cocine.,hay dos tipos de kebab y son diferentes debido a que vienen de diferentes países.,0.7125246524810791
3,3,actualmente se consume a diario en todos los hogares iraníes.,en la actualidad es un platillo que los iraníes comen a diario.,0.7471380233764648
4,4,el sistema no difiere mucho de esa imagen que todos tenemos de los banquetes medievales en los que se asaba un cerdo en un gran palo sobre una hoguera.,"el sistema es parecido a la imagen colectiva del cerdo ensartado sobre una fogata, típico de los banquetes medievales.",0.7982373833656311
5,5,"su nombre proviene de los persas, los cuales empleaban este alimento para dar de comer a sus reyes y significa ""carne a la parrilla"".","el nombre es persa, significa “carne a la parrilla” y este platillo era utilizado para alimentar a los reyes",0.8097946047782898
6,6,"en irán, hay muchas variaciones del mismo platillo, y una de las últimas tendencias es cocinarlo también con pescado o pavo.","aunque en el país iraní se suele variar este platillo, últimamente la moda es prepararlo con pescado o pavo.",0.8127549290657043
7,7,"no hay que confundir este pincho con la especia de albondiguilla cárnea llamada keppe, ya que este suele basarse en carnes crudas picadas o molidas.","el kebab, sin embargo, es distinto al keppe, esta última es una albóndiga hecha de carnes crudas picadas o molidas.",0.8170531988143921
8,8,el término kebab hace referencia a carne que es asada o cocida en rollos de carne prensada en un hornillo vertical y puede ser servido sobre platos.,"la palabra kebab es un platillo de carne asada o cocida. se forman rollos de carne prensada y se mete en un hornillo vertical, si se desea se sirve sobre platos.",0.8216608762741089
